DOI,title,1,2,3,4,5
10.1016/j.envsoft.2010.01.003,A generic approach for developing process-level hydrologic modeling components (2010),"We address this challenge by presenting an approach for efficiently creating standards-based, process-level hydrologic modeling components.","Component software architectures offer an alternative approach for building large, complex hydrologic modeling systems.","Using this approach, a hydrologic process is implemented as a modeling component by (1) authoring a configuration file that defines the properties of the component and (2) creating a class with three methods that define the pre-run, runtime, and post-run behavior of the modeling component.",,
10.1016/j.jcp.2017.01.063,Multiscale modeling of nonlinear electric conductivity in graphene-reinforced nanocomposites taking into account tunnelling effect (2017),Tunnelling effect is a possible mechanism to explain the apparent large electric conductivity and nonlinear electric behavior of graphene-reinforced nanocomposites with polymer matrix.,"In this work, a numerical modeling framework is proposed to evaluate the effective electric conductivity in polymer composites reinforced with graphene sheets, taking into account the electrical tunnelling effect, which allows conduction between graphene sheets at nanometric distances.",We introduce a nonlinear Finite Element formulation and a numerical methodology to model the nonlocal and nonlinear effects introduced by the tunnelling effect conduction model within the polymer matrix between close graphene sheets.,The results exhibit tendencies and percolation thresholds which are in qualitative agreement with the available experimental results.,
10.1080/13873954.2010.505059,Systematical hybrid state modelling of complex dynamical systems: The quad-I/HS framework (2010),"As not much is known about hybrid systems from the viewpoint of non-linear dynamics, the framework's potential is shown by modelling an illustration example, considering attracting regions and a combination of bifurcations and chaos in different dynamical domains for stability analysis.",Each interaction is modelled as detailed as necessary by aligning the interaction knowledge to determined weighting coefficients.,,,
10.1111/jiec.12253,Multimodel Ecologies Cultivating Model Ecosystems in Industrial Ecology (2015),We define a multimodel ecology as an interacting group of models coevolving with one another in a dynamic sociotechnical environment.,,,,
10.1029/93WR00182,STOCHASTIC DYNAMIC-PROGRAMMING MODELS FOR WATER-QUALITY MANAGEMENT (1993),The models are applied to a waste load allocation problem for the Schuylkill River in Pennsylvania.,"These optimization models employ more sophisticated water quality simulation models, for example, in the case of dissolved oxygen modeling, QUAL2E and WASP4, than is typically the norm in studies on the optimization of waste load allocation.",Variability in selected input parameters to the water quality simulation models gives rise to stochastic dynamic programming approaches.,,
10.2112/SI59-017.1,"Measurements and Modeling of Gravel Transport under Wind Waves, Vessel-Generated Waves, and Tidal Currents (2011)","Radio Frequency Identification (RFID) Passive Integrated Transponder (PIT) technology was implemented in tracking studies of gravel-sized sediment particles, and complemented the beach profile surveys and meteorological and hydrodynamic measurements.","In non-storm intervals, transport is brought about by the combination of vessel wakes and tidal currents; the sub-critical car ferry wakes provide a mechanism for post-storm recovery, in this low energy restricted fetch environment.",The measurements and modeling reveal that the transport is dominated by wind waves in an alongshore uni-directional process that occurs mainly in winter.,Simulations of cumulative transport rate predicted with the integrated modeling system compare well with the alongshore tracer movements and capture the dominant trends and variations during the time period of the measurements.,
10.2166/nh.2012.138,"Physically-based modelling, uncertainty, and pragmatism Comment on: 'Systeme Hydrologique Europeen (SHE): review and perspectives after 30 years development in distributed physically-based hydrological modelling' by Jens Christian Refsgaard, Borge Storm and Thomas Clausen (2012)",The Systeme Hydrologique Europeen (SHE) modelling system and physically-based distributed modelling (PBDM) were discussed in Refsgaard et al.,,,,
10.1016/j.jhydrol.2015.07.013,"Modeling watershed-scale solute transport using an integrated, process-based hydrologic model with applications to bacterial fate and transport (2015)","Finally, we demonstrate the application of the model to simulate bacterial fate and transport in the Red Cedar River watershed in Michigan and test hypotheses about sources and transport pathways.",The transport and the hydrologic modules are tightly coupled and the interactions among different hydrologic components are explicitly modeled.,"In this paper, we first describe a general process-based watershed-scale solute transport modeling framework, based on an operator splitting strategy and a Lagrangian particle transport method combined with dispersion and reactions.",The watershed bacterial fate and transport model is expected to be useful for making near real-time predictions at marine and freshwater beaches.,The numerical solutions are also compared with an analytical solution for groundwater transit times with interactions between surface and subsurface flows.
10.1016/j.compind.2011.12.001,Multi-abstraction layered business process modeling (2012),The ultimate goal of this framework is to structure modeling efforts and to improve the usability of business process models in day-to-day decision making.,"This paper presents a simple yet effective multi-layered multi-view business process modeling framework that integrates organizational aspects, behavioral aspects, and input and output of business processes.",Business Process Management (BPM) acceptance requires a modeling framework in which all abstraction layers (from the high-level enterprise view to the low-level task view) are unified and kept consistent at all times.,A set of relationships between the layers are defined to support round-tripping as much as possible.,
10.5194/hess-22-4565-2018,Incremental model breakdown to assess the multi-hypotheses problem (2018),"The ambiguous representation of hydrological processes has led to the formulation of the multiple hypotheses approach in hydrological modeling, which requires new ways of model construction.","This procedure allows constructing a more streamlined, subsequent 15th model with improved model performance, less uncertainty and higher model efficiency.",We benchmark the original Model 1 and the final Model 15 with HBV Light.,"However, most recent studies focus only on the comparison of predefined model structures or building a model step by step.","The final model is not able to outperform HBV Light, but we find that the incremental model breakdown leads to a structure with good model performance, fewer but more relevant processes and fewer model parameters."
10.3390/w7031088,Assessment of Agricultural Best Management Practices Using Models: Current Issues and Future Perspectives (2015),"There is also a trend towards agricultural decision support systems (DSSs) for assessing agricultural BMPs, in which models of different scales are seamlessly integrated to bridge the scale and data gaps.","This paper indicated that modelling methods are strictly scale dependent, both spatially and temporally.",Watershed managers need to choose appropriate and effective modelling methods for a given set of conditions.,Models are valuable tools to assess their effectiveness.,
10.1111/nrm.12113,A SIMPLE LINEARIZATION PROCEDURE FOR OBTAINING R-0 FROM INVASIVE EPIDEMIC MODELS (2016),"These mathematical models, when applied in ecology, can help to understand the spread of infections from phytopathogens (or pests) to plant hosts as well as detect potential risks of contamination or outbreaks by using the basic reproduction number in effective control strategies.","In this study, the Maclaurin series concepts on the Force of Infection were applied to derive R-0 expressions from generic epidemiological SIR (Susceptible-Infected-Removed) models.",,,
10.1016/j.envsoft.2015.08.007,Using a Model MAP to prepare hydro-meteorological models for generic use (2015),"This paper abstracts common characteristics from leading integrated modelling technologies and derives a generic framework, characterised as a Model MAP - Metadata (including documentation and licence), Adaptors (to common standards) and Portability (of model components).",The idea is to form a gateway concept consisting of a checklist of elements which must be in place before a numerical model is offered for interoperability in a structured environment and at a level of abstraction suitable to support environmental model interoperability in general.,"As these environments proliferate and mature, a set of topics is emerging as common ground between them.",,
10.1016/0925-8574(94)00058-D,ANALYZING DRYLAND SALINITY MANAGEMENT ON A CATCHMENT SCALE WITH AN ECONOMIC-ECOLOGICAL MODELING APPROACH (1995),This article presents the development of a mathematical programming model aimed at investigating the economics of managing soil salinisation at a catchment level.,,,,
10.1016/S0273-1223(98)00655-6,Importance of DOC in sediments for contaminant transport modelling (1998),"Simulation of remedial controls indicates that if no action is taken, PCB concentrations will continue tb be at elevated levels.",The contaminant model is linked to WASP modeling framework to predict remobilization of PCBs in sediments and the fate and transport of the contaminant in overlying waters of the New Bedford Harbor where the harbor has been contaminated with PCBs and heavy metals released from electronic capacitor manufacturers.,Several scenarios for the removal of contaminated sediments have been performed to reduce the elevated PCB concentrations to background levels.,Contaminants in the interstitial waters are not only dissolved but also associated with a filterable colloidal phase such as DOG.,The DOC plays an important role regulating the distribution of chemicals between particulate and dissolved phases since it binds chemicals and makes them unavailable for vertical diffusive exchange.
10.1016/j.watres.2015.07.027,Development and validation of a novel modeling framework integrating ion exchange and resin regeneration for water treatment (2015),"the Peclet number, the diffusion modulus, and the Biot number) on ion exchange breakthrough curve have been analyzed using this model.","In addition, this integrated model has been used to optimize the regeneration frequency to improve the overall performance of ion exchange.",Models have been developed to simulate the process of ion exchange for water treatment.,"However the modeling of resin regeneration process, which can predict regeneration efficiency and residual stream for determining technology sustainability, was not incorporated into previous models.","This study developed an integrated model aiming to simulate ion exchange and resin regeneration in different configurations (fixed bed, fluidized bed) for the first time."
10.1016/j.simpat.2007.08.010,Evaluation and comparison of models and modelling tools simulating nitrogen processes in treatment wetlands (2008),The differences and similarities between the MathModelica Model Editor and three other ecological modelling tools have also been evaluated.,and an associated tool.,"The results show that the models can well be modelled and simulated in the MathModelica Model Editor, and that nitrogen decrease in a constructed treatment wetland should be described and simulated using the Nitrification/Denitrification model as this model has the highest overall quality score and provides a more variable environment.",,
10.1016/j.envsoft.2009.11.010,Exploring uncertainty and model predictive performance concepts via a modular snowmelt-runoff modeling framework (2010),"Such an approach can strengthen model building and address an oft ignored aspect of predictive uncertainty; namely, model structural uncertainty.","Model selection is an extremely important aspect of many hydrologic modeling studies because of the complexity, variability, and uncertainty that surrounds the current understanding of watershed-scale systems.","The case study focuses on an approach to hydrologic modeling that considers model development, selection, calibration, uncertainty analysis, and overall assessment.",,
10.1016/j.advwatres.2015.02.014,An immersed structure approach for fluid-vegetation interaction (2015),Upscaled bulk drag quantities from this method may be utilized in larger-scale simulations of flow through vegetation regions.,We test the method on several channel flow setups.,Fluid flow and rigid and flexible vegetative obstacles are coupled through a local drag relation that conserves momentum.,Bulk drag models are the primary method of incorporating small-scale drag from individual plants into a value that can be used in larger-scale models.,"Taking techniques from immersed boundary finite element methods, the effects of the fluid on the vegetative structures and vice versa are calculated using integral transforms."
10.1016/j.compag.2015.04.009,A flexible framework for environmental policy assessment at the catchment level (2015),"Notable benefits of the framework are that it is straightforward to code and calibrate, its modular design allows the independent development of components, it may be applied in a participatory-modelling context, and its level of complexity can be altered, depending on the available resources.",The utility of the model has been demonstrated in extensive application throughout Australasia.,Land-use optimisation models have been extensively applied to inform policy development in diverse environments.,,
10.1021/es0496524,"Biotic ligand model, a flexible tool for developing site-specific water quality guidelines for metals (2004)","Issues of concern include the arbitrary nature of LA(50) adjustments; possible mechanistic differences between daphnids and fish that may alter log K values, particularly for hardness cations (Ca2+, Mg2+); assumption of fixed biotic ligand characteristics in the face of evidence that they may change in response to acclimation and diet; difficulties in dealing with DOM and incorporating its heterogeneity into the modeling framework; and the paucity of validation exercises on natural water data sets.","In general, the greater the toxicity of a particular metal, the higher the log K. The BLM quantitatively relates short-term binding to acute toxicity, with the LA(50) (lethal accumulation) being predictive of the LC50 (generally 96 h for fish, 48 h for daphnids).","The model is flexible; all aspects of water chemistry that affect toxicity can be included, so the BLM integrates the concept of bioavailability into AWQC- in essence the computational equivalent of water effect ratio (WER) testing.","On the basis of fish gill research, the biotic ligands appear to be active ion uptake pathways (e.g., Na+ transporters for copper and silver, Ca2+ transporters for zinc, cadmium, lead, and cobalt), whose geochernical characteristics (affinity = log K, capacity = B-max) can be quantified in short-term (3-24 h) in vivo gill binding tests.","We critically evaluate currently available BLMs for copper, silver, zinc, and nickel and gill binding approaches for cadmium, lead, and cobalt on which BLMs could be based."
10.1016/j.matcom.2005.02.030,Analysis of an integrated model for assessing land and water policy options (2005),The sensitivity analysis involved running variables in the model over a broad range of values to examine the response of model outputs.,"The model has three integrated components consisting of policy, hydrological and agricultural production system models.","This paper outlines results of a sensitivity analysis on a model developed to examine water policy and land use change options in the Yass River catchment, NSW.",But the sensitivity of the model varies depending on whether the input selected has a direct or indirect effect on other system components.,
10.1016/j.envsoft.2014.07.007,Adaptive surrogate modeling for optimization of flood control detention dams (2014),Results showed the approach provides a 74% time saving while maintaining the quality of solutions when compared with those of the original simulation model indicating the viability of the approach.,,,,
10.1029/93WR01167,AN APPROXIMATION TECHNIQUE FOR STOCHASTIC ENVIRONMENTAL MODELING (1993),"Solutions, which are in the form of infinite but convergent series, can be easily implemented into computer programs, providing convenient support in management and decision analysis.",The random quantities involved can be either random variables or stochastic processes.,This paper describes the outline of an approximate mathematical technique capable of including stochastic components in environmental models based on ordinary differential equations.,A demonstration application of a simple biochemical oxygen demand model for river waters illustrates the usefulness of the technique in environmental modeling.,"The technique is based on the decomposition of the solution into additive components, with the first component being the solution of a simplified deterministic equation and each of the other components being found in terms of those preceding it."
10.1016/S0160-4120(99)00045-8,The South Australian lobster fishery management model (1999),"In collaboration with fishers, a tool for assisting in the sustainable management of the resource was developed.",The goal was to test management policies to allow increases in reproductive output while enhancing economic yield.,,,
10.1016/j.advwatres.2016.07.012,Incorporating hysteresis in a multi-phase multi-component NAPL modelling framework; a multi-component LNAPL gasoline example (2016),The longevity of chemicals in subsurface NAPL releases is a function of their partitioning into different phases.,"We then applied the verified framework to model effects of hysteresis on partitioning of BTEX, TMB and short and long chain alkanes from a typical gasoline spill.","For the first time, the resulting framework is used to model multi-component and multi-phase NAPL release, partitioning and transport.",Hysteresis altered the spatial distribution of LNAPL molar fractions as well as gas flow path and contaminants distribution compared to the non-hysteretic case.,Hysteresis can affect distribution and partitioning of compounds in the vadose zone.
10.1002/fld.897,Laboratory for internal gravity-wave dynamics: the numerical equivalent to the quasi-biennial oscillation (QBO) analogue (2005),"The theoretical development and the efficient numerical implementation have been documented in the context of the generic Euterian/semi-Lagrangian, non-oscillatory forward in time (NFT), nonhydrostatic model framework.",We have applied our modelling framework in the direct numerical simulation of the celebrated laboratory experiment of Plumb and McEwan creating the numerical equivalent to their quasi-biennial oscillation (QBO) analogue.,"In particular, it allows the simulation of stratified flows with intricate geometric, time-dependent boundary forcings, either at the top or at the bottom of the domain.",The proposed extension facilitates modelling of undulating vertical boundaries in various areas of computational fluid dynamics.,"The results not only enhance the confidence in the numerical approach but further elevate the importance of the laboratory setup in its fundamental similarity to the atmosphere, while allowing the study of the principal atmospheric mechanisms and their numerical realizability in a confined 'laboratory' environment."
10.1007/s40808-018-0509-y,Review of studies on hydrological modelling in Malaysia (2018),"R-2 (20%) was recorded as the third most widely used model evaluation criteria in Malaysia, MAE came fourth with 16% while PBIAS is the least with 11%.The findings of this work will serve as a guide to modelers in identifying the type of hydrological model they need to apply to a particular catchment for a particular problem.","In recent times, several studies have been conducted with a view of examining the compatibility of model results with streamflow measurements.",NSE with 27% was found to be the most widely used method of evaluating model performance; R and RMSE came second with a percentage use 24% each.,"The results of the review showed that 65% of the studies conducted used physical-based models, 37% used empirical models while 6% used conceptual models.","These include hydrologic modeling system (HEC-HMS), soil water assessment tool (SWAT), MIKE-SHE, artificial neural network (ANN)."
10.1207/s15327744joce0901_3,Modeling and simulating coordination in projects (1999),The model and coordination measures can be used as input for simulation of project execution and give predictions for the probable effects of carrying out proposed changes in planning and managing projects.,"We then use matrix techniques to explicate the constraints between project requirements and deliverables (complexity), the contingencies in information flow between activities (uncertainty), and the resulting coordination requirements between project team members.",A main challenge in managing projects is identification and understanding of interactions between subtasks.,Our simulation results demonstrate how project performance is contingent on the fit between the project policies and the objectives and preferences of the project team.,The resulting interdependence between members of the project team requires them to coordinate extensively during project execution.
10.3808/jei.200400026,An Integrated Approach to Real-time Environmental Simulation and Visualization (2004),is implemented using the proposed web-based visualization environment to demonstrate the applicability of the proposed approach in facilitating environmental modeling and simulation.,The client interface is updated with live 3D displays (not in the sense of predefined 3D animations provided by AVI or dynamic GIF files).,This approach overcomes drawbacks of current Internet Geographic Information System (GIS) technologies by providing an effective and efficient mechanism for two-way and sustained communication and synchronization between the visualization and the modeling processes.,"Meanwhile, these 3D graphics can act as a support for further user interactions.",The critical aspect of this approach is the establishment of a virtual environment on the Internet using the applet-servlet-socket architecture that supports real-time interactive and collaborative visualization of an environmental modeling process.
10.1111/j.1745-6584.2010.00683.x,Estimating Reaction Rate Coefficients Within a Travel-Time Modeling Framework (2011),The field application indicates that ethanol degradation for U(VI)-bioremediation is better approximated by zero-order reaction kinetics than first-order reaction kinetics.,"By directly working on the conservative and reactive BTCs, this approach avoids costly aquifer characterization and improves the estimation for transport in heterogeneous aquifers which may not be sufficiently described by traditional mechanistic transport models with constant transport parameters.","Simplified schemes are proposed for reactive transport with zero-, first-, nth-order, and Michaelis-Menten reactions.",The conservative BTC is used to infer the travel-time distribution from the injection point to the observation point.,The required information for this approach can be obtained by conducting tracer tests with injection of a mixture of conservative and reactive tracers and measurements of both breakthrough curves (BTCs).
10.1016/j.ecolind.2012.02.025,Integrating ecological and water footprint accounting in a multi-regional input-output framework (2012),In this paper we integrate existing methods for calculating EF and WF within a multi-regional input-output (MRIO) modelling framework that has already been successfully applied for CF estimation.,The matrix organization of the model improves transparency and provides a structure upon which further improvements in footprint calculation can be built.,We discuss alternatives for linking the MRIO model and the footprint datasets and the implications for results.,The model described here is the first environmentally extended MRIO model that harmonizes EF and WF accounts and aligns physical unit data of product use with standard economic and environmental accounting.,"Calculating EF and WF in this way is consistent with the current best practice for CF accounting, making results more reliable and easier to compare across the three indicators."
10.1016/S0169-7722(99)00098-4,Natural attenuation of chlorinated ethene compounds: model development and field-scale application at the Dover site (2000),The model results can be used for quantifying the relative importance of various simultaneously occurring natural attenuation processes.,"The calibrated model reproduced the general groundwater flow patterns, and also, it successfully recreated the observed distribution of tetrachloroethene (PCE), trichloroethene (TCE), dichloroethylene (DCE), vinyl chloride (VC) and chloride plumes.",The model can simulate several simultaneously occurring attenuation processes including aerobic and anaerobic biological degradation processes.,The model was calibrated to field data collected at this site.,The total mass of the predicted TCE plume is most sensitive to TCE anaerobic degradation rates.
10.1016/j.jhydrol.2018.02.028,Novel patch modelling method for efficient simulation and prediction uncertainty analysis of multi-scale groundwater flow and transport processes (2018),The utility of the method is demonstrated by application to an actual large scale aquifer injection scheme in Australia.,The method also allows different processes to be simulated within different model scales.,"This method allows the modelling of multiple groundwater flow and transport processes using separate groundwater models that are built for the appropriate spatial and temporal scales, within a stochastic framework, while also removing the computational burden associated with live model coupling.",Existing nested model methodologies are extended by employing 'joining predictions' for extrapolating prediction-salient information from one model scale to the next.,A novel Patch Modelling Methodology is proposed for improving the computational feasibility of stochastic modelling analysis of large-scale and complex groundwater models.
10.1016/j.cie.2013.10.008,Workforce planning and technology installation optimisation for utilities (2014),"Previous models of workforce planning are numerous, but extensions for large-scale technology installation schemes have been paid less attention.",,,,
10.1007/s11269-008-9250-z,"Methods for Integrating an Extensive Geodatabase with 3D Modeling and Data Management Tools for the Virttaankangas Artificial Recharge Project, Southwestern Finland (2008)","An Oracle (R) relational database was integrated with a data management system including custom-made user interface, surface modeling, and three-dimensional (3D) modeling tools to produce an easily updatable 3D hydrogeologic model of the Virttaankangas aquifer, southwestern Finland.","The database and the integrated modeling tools allow the user to concentrate on the interpretation of geologic factors and their interactions and to have an access to the most up-to-date 3D hydrogeologic model, while the common and laborious routine tasks have been automated.","The implementation of this artificial recharge project requires capabilities to store and process a variety of data, which are updating on a daily basis.","During the process, the benefits of using geologic models and other visualization tools can be applied to many sectors involved with the artificial infiltration project.",
10.1016/j.asoc.2017.07.009,Automated extraction of fragments of Bayesian networks from textual sources (2017),"More specifically, when compared with existing approaches, our method addresses specific challenges posed by the automated extraction of BNs with extensive applications to unstructured and highly dynamic data sources.",In this article we propose and analyse a novel method to extract and build fragments of Bayesian networks (BNs) from unstructured large data sources.,"Mining large amounts of unstructured data for extracting meaningful, accurate, and actionable information, is at the core of a variety of research disciplines including computer science, mathematical and statistical modelling, as well as knowledge engineering.","The results of our analysis show the potential of our approach, and highlight its accuracy and efficiency.","In particular, the ability to model complex scenarios based on unstructured datasets is an important step towards an integrated and accurate knowledge extraction approach."
10.1016/j.envsoft.2017.03.021,Realizing modelling outcomes: A synthesis of success factors and their use in a retrospective analysis of 15 Australian water resource projects (2017),Four factors were considered most necessary to realize overall success for any modelling project.,Three factors related to aspects of stakeholder engagement in the modelling process; the other to critical thinking around problem framing and the role(s) of models.,The paper provides further evidence of the critical need to consider non-technical aspects in the design and implementation of modelling projects.,The latter factor was considered reasonably well-achieved across the projects.,
10.1007/s10531-016-1243-2,Integrating species distribution modelling into decision-making to inform conservation actions (2017),"These difficulties have been well typified in the ecological modelling sphere, but a specific conceptual framework on how to bridge this gap is still lacking.","However, these solutions could be hampered by difficulties to overcome the knowledge-action boundary between conservation and modelling practice.",This work reports successful examples on how to use SDMs to identify the most favourable habitats for implementing conservation management actions.,We emphasize the importance of matching modelling goals and decision targets by a close collaboration of modellers with decision makers and species experts.,
10.1016/j.envsoft.2008.01.002,Analytical risk-based model of gaseous and liquid-phase radon transport in landfills with radium sources (2008),Sensitivity analyses are used to identify key parameters and processes that impact the variability of the simulated results.,"The models and analyses are illustrated with a probabilistic performance assessment of the Mixed Waste Landfill at Sandia National Laboratories in Albuquerque, NM.","Uncertainty analyses are used to compare simulated performance metrics (e.g., radon surface flux) against regulatory standards.",,
10.1016/j.jcp.2011.08.021,A hierarchical fracture model for the iterative multiscale finite volume method (2011),"In this multiscale approach there exists one fracture function per network and local domain, and in the coarse scale problem there appears only one additional degree of freedom per connected fracture network.","Finally, it is demonstrated that the new method is an effective multiscale approach for simulations of realistic multiphase flows in fractured heterogeneous porous media.","In addition to the local basis and correction functions, which were previously developed in this framework, local fracture functions are introduced to accurately capture the fractures at the coarse scale.",This splitting technique results in only one additional degree of freedom for each connected fracture network appearing in the matrix system.,An iterative multiscale finite volume (i-MSFV) method is devised for the simulation of multiphase flow in fractured porous media in the context of a hierarchical fracture modeling framework.
10.1145/2724709,QRF: An Optimization-Based Framework for Evaluating Complex Stochastic Networks (2016),Systems of this kind are abstracted as network of queues for which QRF supports two common blocking mechanisms: blocking-after-service and repetitive-service random-destination.,Numerical results demonstrate that QRF offers very good accuracy and much greater scalability than exact analysis methods.,"To evaluate these models, we develop a novel mapping, called Blocking-Aware Quadratic Reduction (BQR), which can describe an intractably large Markov process by a large set of linear inequalities.",,
10.1016/j.cpc.2017.08.003,Two-way coupling of magnetohydrodynamic simulations with embedded particle-in-cell simulations (2017),We describe a method for coupling an embedded domain in a magnetohydrodynamic (MHD) simulation with a particle-in-cell (PIC) method.,"In both these cases we see the expected signatures of kinetic reconnection in the PIC domain, implying that this method can be used for reconnection studies.",We test the stability and energy/momentum conservation of this method by simulating a steady-state plasma.,(2014) [19] in which the PIC domain receives its initial and boundary conditions from MHD variables (MHD to PIC coupling) while the MHD simulation is updated based on the PIC variables (PIC to MHD coupling).,We test the dynamics of this coupling by propagating plasma waves through the embedded PIC domain.
10.1007/978-3-540-89465-0_108,APPLICATION OF UNSTRUCTURED CELLULAR AUTOMATA ON ECOLOGICAL MODELLING (2009),"In order to test the capabilities of the unstructured cellular automata, a Grass-vegetarian model and a macro-plankton model were developed based on UCA.",The unstructured grid varied with growth and mortality of plants.,The macro-plankton model was set up by defining separate rules for every individual.,,
10.1016/j.envsoft.2016.06.026,Controlling HEC-RAS using MATLAB (2016),"The U.S. Army Corps of Engineers' Hydrologic Engineering Center's River Analysis System (HEC-RAS) is a widely used software application for performing one-dimensional and two-dimensional steady and unsteady flow river hydraulics calculations, sediment transport-mobile bed modeling, and water quality analysis.",User's of HEC-RAS have often unique applications including the coupling with other software to perform system analysis such as optimization of flooding structures and multi-objective reservoir operation under uncertainty.,,,
10.2166/wst.2018.119,Activity corrections are required for accurate anaerobic digestion modelling (2018),The impact on the prediction of key process variables in anaerobic digestion (AD) when activity corrections are neglected (e.g.,Deviations incurred on the intermediate and partial alkalinity ratio (a key control variable in AD) already reach values over 20% in typical AD scenarios at low ionic strengths.,"Based on these results, a systematic incorporation of activity corrections in AD models is strongly recommended.","This will prevent model overfitting to observations related to inaccurate physicochemistry modelling, at a marginal computational cost.",
10.1080/1387390500068757,Modelling flexible body systems: a bond graph component model approach (2006),"The bond graph component model approach enables systematic creation of models of rigid and deformable multibody systems as a tree of component models, the leaves of which are the elementary components that represent the underlying physical processes.","This approach differs from others in that it uses a velocity formulation, instead of the more common positional formulation.",exible body systems has been the subject of active research over the last two decades.,The mathematical representation of this structure can be formulated as a system of differential-algebraic equations (DAEs) amenable to solution by readily available techniques.,Modelling the dynamics of.
10.1016/j.simpat.2011.11.002,Two-level modeling framework for pedestrian route choice and walking behaviors (2012),A microscopic two-level simulation modeling framework is proposed to analyze both decision-making processes at a crosswalk as well as physical interactions among pedestrians when they cross a street.,"Experiments have been conducted to investigate the impact of corresponding environment parameters, such as pedestrian types and green/red phase length, as well as social parameters such as leadership in group decision making, on the average pedestrian waiting time at the crosswalk.","A typical crosswalk with split sidewalks in the Chicago Loop area is employed as a case study, which has been implemented in AnyLogic(R) software.",An extension on coupling the proposed pedestrian model with a transportation simulation model is also briefly discussed.,Weekday pedestrian counts on the 15-min basis near the studied crosswalk have been collected and used to construct and validate the simulation models.
10.1016/S0025-326X(01)00085-6,Strategies for transforming fine scale knowledge to management usability (2001),Major ingredients are model analysis and reduction as new core components of the modelling process.,"In detail, a set of combined methods is proposed.",Within a large class of models the set allows for automatically exploring model behaviour and for aggregating fine scale process knowledge together with spatio temporal resolution.,"Applications to a huge aquatic European regional seas ecosystem model (ERSEM), a complex photosynthesis model (PGEN) as well as a simple diagenetic model are presented.",
10.1016/j.envsoft.2017.11.010,A modeling framework for evaluating streambank stabilization practices for reach-scale sediment reduction (2018),The methodology was applied to Fivemile Creek in western Oklahoma.,Vegetation with 2:1 bank slopes was the most cost-effective stabilization technique.,,,
10.1002/2016WR019715,A new process sensitivity index to identify important system processes under process model and parametric uncertainty (2017),"This is called multi-model process sensitivity analysis, and the mathematical measure is called process sensitivity index.",Global sensitivity analysis methods have been widely used to identify important processes for system model development and improvement.,"A process sensitivity index is derived as a single summary measure of relative process importance, and the index includes variance in model outputs caused by uncertainty in both process models and their parameters.","To address this problem, this study develops a new method to probe model output sensitivity to competing process models by integrating model averaging methods with variance-based global sensitivity analysis.",It is necessary to develop a method that can identify important factors not for a single model but for multiple models.
10.1016/j.cageo.2012.04.002,A component-based approach to integrated modeling in the geosciences: The design of CSDMS (2013),In this paper we describe the challenges in creating a coupling environment for Earth-surface process modeling and the innovative approach that we have developed to address them within the Community Surface Dynamics Modeling System.,,,,
10.3390/computers7020029,"Mixed Cryptography Constrained Optimization for Heterogeneous, Multicore, and Distributed Embedded Systems (2018)","This level-based security model enables the development of an efficient, multi-objective genetic optimization algorithm to optimize security and energy consumption subject to current application requirements and security policy constraints.",The presented methodology is evaluated using a video-based object detection and tracking application and several synthetic benchmarks representing various application types and dynamic execution characteristics.,"A dataflow-based modeling framework for adaptive streaming applications integrates models for computational latency, mixed cryptographic implementations for inter-task and intra-task communication, security levels, communication latency, and power consumption.","Experimental results demonstrate the benefits of a mixed cryptographic algorithm security model compared to using a single, fixed cryptographic algorithm.","For the security model, we present a level-based modeling of cryptographic algorithms using mixed cryptographic implementations."
10.1016/j.jocs.2013.12.004,Modeling framework for membrane computing in biological systems: Evaluation with a case study (2014),This paper proposes a modeling framework for membrane computing in biological systems to provide guidelines when using and experimenting with membrane computing.,"The framework processes include the biological requirements and property specifications, membrane computing model, membrane computing simulation strategy, and model checking approach.",,,
10.5194/hess-13-157-2009,"HESS Opinions ""The art of hydrology"" (2009)","As a result of heterogeneity occurring at all scales in hydrology, there always remains a need for calibration of models.","The whole discussion about the inadequacy of hydrological models we have witnessed of late, is related to the wrong concept of what a model is.","The process of modelling should be top-down, learning from the data while at the same time connection should be established with underlying physical theory (bottom-up).",Good models don't exist.,Hydrological modelling is the same as developing and encoding a hydrological theory.
10.1029/2011WR011694,A novel particle tracking scheme for modeling contaminant transport in a dual-continua fractured medium (2012),"In this paper we present a novel approach for modeling solute transport in a fractured medium, based on an extension of the Kolmogorov-Dmitriev theory of stochastic branching processes.",Some of the model parameters are optimally identified by means of a genetic algorithm search aimed at best fitting the experimental data.,,,
10.1002/eco.1966,Synthesizing models useful for ecohydrology and ecohydraulic approaches: An emphasis on integrating models to address complex research questions (2018),"Simply increasing the interoperability of model platforms, transformation of models to user-friendly forms, increasing user-support, defining the reliability and risk associated with model results, and increasing awareness of model applicability may promote increased use of models across subdisciplines.","Ecohydrology combines empiricism, data analytics, and the integration of models to characterize linkages between ecological and hydrological processes.","There was substantial variation in model applications, possibly an artefact of the regional focus of research questions, simplicity of use, quality of user-support efforts, or a limited understanding of model applicability.","A challenge for practitioners is determining which models best generalizes heterogeneity in hydrological behaviour, including water fluxes across spatial and temporal scales, integrating environmental and socio-economic activities to determine best watershed management practices and data requirements.","However, model integration was still relatively infrequent."
